user_id,recency_days,frequency_count,total_monetary_spend,rfm_combined_code,customer_lifecycle_status
41590177.4228524607,74,1,24.0,554,CHAMPIONS / ELITE
1336873.9384913636,53,1,23.0,354,STANDARD CONVERTED CUSTOMER
18829536.8717481088,50,2,21.0,314,STANDARD CONVERTED CUSTOMER
92178928.5827422195,47,1,21.0,244,AT RISK - NEED RETENTION
32315141.7266068238,86,1,20.0,515,STANDARD CONVERTED CUSTOMER
42973705.2604123071,52,1,20.0,315,STANDARD CONVERTED CUSTOMER
2734830.9992266559,80,1,19.0,525,STANDARD CONVERTED CUSTOMER
46447555.4038041791,57,1,18.0,335,STANDARD CONVERTED CUSTOMER
2009963.7195385463,48,1,13.0,315,STANDARD CONVERTED CUSTOMER
4330656.2276757747,59,1,13.0,425,STANDARD CONVERTED CUSTOMER
5913248.4085121546,2,1,4.0,135,AT RISK - NEED RETENTION
64415751.8833284088,1,1,0.0,125,HIBERNATING / LOST
36235183.0593363981,2,1,0.0,155,AT RISK - NEED RETENTION
2921448.2882892445,64,1,0.0,445,CHAMPIONS / ELITE
40953348.8523432987,52,1,375.0,331,STANDARD CONVERTED CUSTOMER
2819497.0596567487,36,2,225.0,211,STANDARD CONVERTED CUSTOMER
35482474.3482133405,59,1,149.0,431,STANDARD CONVERTED CUSTOMER
18977884.9487126016,71,1,140.0,521,STANDARD CONVERTED CUSTOMER
1282829.2912367074,6,1,104.0,112,HIBERNATING / LOST
6494158.4167700899,9,1,98.0,112,HIBERNATING / LOST
6435466.2212327811,48,1,92.0,312,STANDARD CONVERTED CUSTOMER
8102096.9061340154,60,1,91.0,452,STANDARD CONVERTED CUSTOMER
38807944.2775419825,8,1,84.0,152,AT RISK - NEED RETENTION
13285520.2959269878,50,2,83.0,312,STANDARD CONVERTED CUSTOMER
8048203.9183206021,54,1,77.0,322,STANDARD CONVERTED CUSTOMER
83324589.4043967351,48,1,76.0,342,STANDARD CONVERTED CUSTOMER
81176111.0310368280,65,1,69.0,432,STANDARD CONVERTED CUSTOMER
8814952.6174853430,46,1,65.0,253,AT RISK - NEED RETENTION
38686208.2125603721,91,0,60.0,553,STANDARD CONVERTED CUSTOMER
624755220.7269843161,64,1,54.0,443,STANDARD CONVERTED CUSTOMER
6049306.9124313007,53,1,44.0,323,STANDARD CONVERTED CUSTOMER
78412371.3141968463,53,1,40.0,344,STANDARD CONVERTED CUSTOMER
8915586.3181420442,80,1,38.0,554,CHAMPIONS / ELITE
7450806.9278139932,39,1,36.0,224,STANDARD CONVERTED CUSTOMER
7017656.9728222666,47,1,34.0,224,STANDARD CONVERTED CUSTOMER
3776548.7070412643,48,1,32.0,334,STANDARD CONVERTED CUSTOMER
5379051.4217596849,39,1,30.0,224,STANDARD CONVERTED CUSTOMER
4022952.2986902042,80,1,30.0,544,CHAMPIONS / ELITE
4974239.1610363322,4,1,29.0,154,AT RISK - NEED RETENTION
43031919.9726538913,60,1,26.0,444,CHAMPIONS / ELITE
8900366.1502586915,56,1,25.0,354,STANDARD CONVERTED CUSTOMER
86834775.2599012346,68,1,22.0,454,CHAMPIONS / ELITE
9220684.1553390889,26,1,21.0,224,STANDARD CONVERTED CUSTOMER
41505885.3117323516,57,1,18.0,355,STANDARD CONVERTED CUSTOMER
57453839.8245560325,57,1,17.0,345,STANDARD CONVERTED CUSTOMER
31456855.2528933945,49,1,17.0,345,STANDARD CONVERTED CUSTOMER
22753922.9124622984,16,1,15.0,145,AT RISK - NEED RETENTION
1888230.0570611298,60,1,15.0,425,STANDARD CONVERTED CUSTOMER
7354267.9958333376,57,1,5.0,335,STANDARD CONVERTED CUSTOMER
8533898109.8642223999,53,1,0.0,335,STANDARD CONVERTED CUSTOMER
21818790.8215652903,0,1,0.0,145,AT RISK - NEED RETENTION
8960547.1535128102,2,1,0.0,135,AT RISK - NEED RETENTION
84288512.1820202145,52,1,484.0,321,STANDARD CONVERTED CUSTOMER
4425556.0061611363,50,1,176.0,351,STANDARD CONVERTED CUSTOMER
26218636.4439892320,55,1,175.0,341,STANDARD CONVERTED CUSTOMER
84232431.7456081587,40,2,162.0,211,STANDARD CONVERTED CUSTOMER
3526931.3784502135,71,2,140.0,511,STANDARD CONVERTED CUSTOMER
48713927.3135258219,53,1,124.0,321,STANDARD CONVERTED CUSTOMER
2065226.2712631797,15,1,98.0,112,HIBERNATING / LOST
28171746.6331452217,46,1,98.0,222,STANDARD CONVERTED CUSTOMER
35347718.5076451257,11,1,86.0,152,AT RISK - NEED RETENTION
42372741.7725745796,35,2,85.0,212,STANDARD CONVERTED CUSTOMER
59199504.6442886361,16,1,78.0,132,AT RISK - NEED RETENTION
1452482.7324331777,62,1,77.0,432,STANDARD CONVERTED CUSTOMER
3777881.8197329849,8,1,77.0,152,AT RISK - NEED RETENTION
42708046.4152584281,60,1,75.0,442,STANDARD CONVERTED CUSTOMER
50625438.6453912217,45,1,63.0,253,AT RISK - NEED RETENTION
22038652.9104855848,61,1,62.0,433,STANDARD CONVERTED CUSTOMER
1873577.7239946701,25,1,59.0,253,AT RISK - NEED RETENTION
7782816.5155913272,44,1,58.0,253,AT RISK - NEED RETENTION
6037505.2082712603,74,1,55.0,533,STANDARD CONVERTED CUSTOMER
65308915.4516936442,39,1,54.0,253,AT RISK - NEED RETENTION
2027197.2609813465,79,1,51.0,553,STANDARD CONVERTED CUSTOMER
68720586.9636644846,16,1,50.0,143,AT RISK - NEED RETENTION
7752642.5155419861,52,2,49.0,313,STANDARD CONVERTED CUSTOMER
12421089.9072096366,18,1,46.0,143,AT RISK - NEED RETENTION
28421703.8529299274,81,1,46.0,523,STANDARD CONVERTED CUSTOMER
71568861.8035326636,27,1,46.0,233,AT RISK - NEED RETENTION
58350081.9428565346,32,1,43.0,243,AT RISK - NEED RETENTION
5589070.6656952788,47,1,39.0,244,AT RISK - NEED RETENTION
4638232.0352195209,75,1,38.0,534,STANDARD CONVERTED CUSTOMER
21534599.7083446640,79,1,38.0,514,STANDARD CONVERTED CUSTOMER
5417909.9483509940,86,1,37.0,544,CHAMPIONS / ELITE
80438623.0484704119,61,1,33.0,434,STANDARD CONVERTED CUSTOMER
6088376299.3777008465,9,1,32.0,144,AT RISK - NEED RETENTION
7808489.0343492791,75,1,29.0,554,CHAMPIONS / ELITE
3174198569.0794616310,60,1,29.0,444,CHAMPIONS / ELITE
4661274.4897769266,1,1,28.0,154,AT RISK - NEED RETENTION
77120175.8570057881,55,1,26.0,344,STANDARD CONVERTED CUSTOMER
4612979.8417176355,79,1,24.0,524,STANDARD CONVERTED CUSTOMER
60359955.7443344317,52,1,20.0,325,STANDARD CONVERTED CUSTOMER
73432329.6542458279,49,1,16.0,315,STANDARD CONVERTED CUSTOMER
3284425.1246992376,9,1,16.0,125,HIBERNATING / LOST
17663569.1229629383,80,1,8.0,515,STANDARD CONVERTED CUSTOMER
71247574.5829601913,50,1,0.0,345,STANDARD CONVERTED CUSTOMER
43954182.0581034502,4,1,0.0,145,AT RISK - NEED RETENTION
6445892.8785219212,72,1,284.0,521,STANDARD CONVERTED CUSTOMER
3231609.9615457151,56,2,249.0,311,STANDARD CONVERTED CUSTOMER
1685178.0670336190,39,2,184.0,211,STANDARD CONVERTED CUSTOMER
6112176882.5497379571,69,1,160.0,431,STANDARD CONVERTED CUSTOMER
3823171539.6208242596,57,1,136.0,411,STANDARD CONVERTED CUSTOMER
75946438.5225154555,83,1,127.0,551,STANDARD CONVERTED CUSTOMER
83961186.4892260627,53,3,124.0,311,STANDARD CONVERTED CUSTOMER
29066864.4014292306,46,2,114.0,211,STANDARD CONVERTED CUSTOMER
6354182.0340556014,10,2,112.0,111,HIBERNATING / LOST
57966618.4492876538,48,5,103.0,312,STANDARD CONVERTED CUSTOMER
18959111.1595509886,10,1,84.0,142,AT RISK - NEED RETENTION
8478888.8486003629,75,1,80.0,512,STANDARD CONVERTED CUSTOMER
87600401.0863764142,23,1,66.0,223,STANDARD CONVERTED CUSTOMER
4705602.5117173147,53,1,62.0,353,STANDARD CONVERTED CUSTOMER
6208845.6973803394,65,1,61.0,423,STANDARD CONVERTED CUSTOMER
19741720.4276120006,82,1,56.0,513,STANDARD CONVERTED CUSTOMER
78128827.9666182442,59,1,55.0,433,STANDARD CONVERTED CUSTOMER
6743101.4280021996,5,2,55.0,113,HIBERNATING / LOST
6457394.0467289981,23,1,51.0,243,AT RISK - NEED RETENTION
54901301.9847897724,40,1,50.0,223,STANDARD CONVERTED CUSTOMER
5444414.6051845735,68,1,49.0,413,STANDARD CONVERTED CUSTOMER
2582683.5950078298,61,2,48.0,413,STANDARD CONVERTED CUSTOMER
48856615.5342430257,43,1,43.0,213,STANDARD CONVERTED CUSTOMER
1669048.7348890098,39,1,41.0,253,AT RISK - NEED RETENTION
8067602.4980547079,65,1,38.0,444,CHAMPIONS / ELITE
57516363.5758729134,78,1,34.0,534,STANDARD CONVERTED CUSTOMER
61771221.3119798942,59,1,32.0,454,CHAMPIONS / ELITE
7794073.9916956251,44,2,32.0,214,STANDARD CONVERTED CUSTOMER
63900303.6682627760,49,1,32.0,334,STANDARD CONVERTED CUSTOMER
3729857539.9270422454,58,1,30.0,454,CHAMPIONS / ELITE
68901715.3203526989,51,1,28.0,354,STANDARD CONVERTED CUSTOMER
2671708.8565978857,20,1,19.0,155,AT RISK - NEED RETENTION
4418230.6765916297,59,1,17.0,445,CHAMPIONS / ELITE
5892772292.7134057323,88,1,16.0,525,STANDARD CONVERTED CUSTOMER
59409935.1803617257,16,1,16.0,145,AT RISK - NEED RETENTION
9618916.8925649010,45,1,14.0,255,AT RISK - NEED RETENTION
13429550.1174612381,66,1,0.0,455,CHAMPIONS / ELITE
1857672.4962438871,9,1,0.0,135,AT RISK - NEED RETENTION
50147423.8005628256,47,1,0.0,355,STANDARD CONVERTED CUSTOMER
48751682.0323834062,32,1,0.0,245,AT RISK - NEED RETENTION
4635048.9350683408,3,1,0.0,135,AT RISK - NEED RETENTION
70587803.9229757124,51,4,239.0,311,STANDARD CONVERTED CUSTOMER
2765238449.6586996303,68,1,194.0,431,STANDARD CONVERTED CUSTOMER
20126758.6853719024,34,1,125.0,221,STANDARD CONVERTED CUSTOMER
8822912.1286128560,62,1,114.0,421,STANDARD CONVERTED CUSTOMER
52862856.2554999204,10,1,98.0,152,AT RISK - NEED RETENTION
53311820.2795082545,88,1,96.0,542,STANDARD CONVERTED CUSTOMER
4040287.7226508684,7,1,92.0,122,HIBERNATING / LOST
2708313.8991739258,75,1,89.0,532,STANDARD CONVERTED CUSTOMER
3877486.7761649558,5,1,87.0,152,AT RISK - NEED RETENTION
48907950.3864926902,68,1,83.0,442,STANDARD CONVERTED CUSTOMER
3060968189.0797537444,49,1,82.0,322,STANDARD CONVERTED CUSTOMER
6948517.7826846100,53,1,79.0,332,STANDARD CONVERTED CUSTOMER
58393225.4182288649,70,1,76.0,542,STANDARD CONVERTED CUSTOMER
39913337.5078425632,75,1,74.0,522,STANDARD CONVERTED CUSTOMER
88416652.0838323875,15,1,69.0,152,AT RISK - NEED RETENTION
33228466.7506889878,52,1,66.0,353,STANDARD CONVERTED CUSTOMER
68689240.0741071008,91,0,59.0,553,STANDARD CONVERTED CUSTOMER
5968218.6334399873,87,1,52.0,553,STANDARD CONVERTED CUSTOMER
76231143.0024341924,34,1,51.0,223,STANDARD CONVERTED CUSTOMER
2871704.5311484997,54,1,50.0,323,STANDARD CONVERTED CUSTOMER
78684961.6003391059,66,1,49.0,413,STANDARD CONVERTED CUSTOMER
24377658.7213551870,26,1,49.0,243,AT RISK - NEED RETENTION
83806353.9025860739,20,1,48.0,143,AT RISK - NEED RETENTION
4059472.8389313570,7,1,44.0,113,HIBERNATING / LOST
8318901.1862922120,52,1,42.0,343,STANDARD CONVERTED CUSTOMER
59427000.7305194715,45,1,37.0,214,STANDARD CONVERTED CUSTOMER
76560981.1459804484,88,1,34.0,554,CHAMPIONS / ELITE
66893006.1942990677,52,1,32.0,324,STANDARD CONVERTED CUSTOMER
57179457.0983496273,86,1,32.0,554,CHAMPIONS / ELITE
46589160.1790293902,75,1,32.0,534,STANDARD CONVERTED CUSTOMER
3396468.5841648021,51,1,32.0,344,STANDARD CONVERTED CUSTOMER
60280907.5030142759,48,1,28.0,354,STANDARD CONVERTED CUSTOMER
54190735.3679282161,75,1,24.0,544,CHAMPIONS / ELITE
34820749.5627527427,39,1,23.0,214,STANDARD CONVERTED CUSTOMER
60182642.3435447102,79,1,22.0,524,STANDARD CONVERTED CUSTOMER
6882515.8996618091,60,1,14.0,445,CHAMPIONS / ELITE
69662510.3193519179,86,1,12.0,525,STANDARD CONVERTED CUSTOMER
3359780.0151704328,42,1,0.0,255,AT RISK - NEED RETENTION
39214432.1935349913,26,1,0.0,255,AT RISK - NEED RETENTION
57586498.6941778356,9,1,0.0,145,AT RISK - NEED RETENTION
6596652961.1677282072,17,1,0.0,145,AT RISK - NEED RETENTION
26435169.9586592708,2,1,0.0,145,AT RISK - NEED RETENTION
10295267.8818269139,88,1,794.0,551,STANDARD CONVERTED CUSTOMER
4819495.8466668365,22,3,322.0,211,STANDARD CONVERTED CUSTOMER
65608889.8290462049,89,1,279.0,541,STANDARD CONVERTED CUSTOMER
72967154.2008054722,73,1,264.0,521,STANDARD CONVERTED CUSTOMER
5776696.8626570449,57,2,236.0,411,STANDARD CONVERTED CUSTOMER
14763691.5596383469,65,2,225.0,411,STANDARD CONVERTED CUSTOMER
4229717.4815659011,7,1,209.0,151,AT RISK - NEED RETENTION
40725997.7080496130,51,3,197.0,311,STANDARD CONVERTED CUSTOMER
78113847.9152616369,69,1,196.0,511,STANDARD CONVERTED CUSTOMER
1983361950.0406778458,52,1,190.0,351,STANDARD CONVERTED CUSTOMER
13889156.1708430041,80,1,184.0,531,STANDARD CONVERTED CUSTOMER
5028681.2169404320,51,1,177.0,321,STANDARD CONVERTED CUSTOMER
74275572.8018336190,57,1,156.0,431,STANDARD CONVERTED CUSTOMER
5762284.1219633284,57,1,141.0,341,STANDARD CONVERTED CUSTOMER
33563436.3777012158,57,1,134.0,341,STANDARD CONVERTED CUSTOMER
31298789.9980288359,64,1,113.0,431,STANDARD CONVERTED CUSTOMER
5173366.0437512460,73,1,108.0,542,STANDARD CONVERTED CUSTOMER
88637248.0603138171,47,1,105.0,352,STANDARD CONVERTED CUSTOMER
4396894.6112781516,40,2,95.0,212,STANDARD CONVERTED CUSTOMER
44220779.5067468026,55,1,92.0,332,STANDARD CONVERTED CUSTOMER
2917534.5056390033,59,1,83.0,452,STANDARD CONVERTED CUSTOMER
69713248.5059349258,47,1,82.0,312,STANDARD CONVERTED CUSTOMER
17600486.2275967341,40,2,76.0,212,STANDARD CONVERTED CUSTOMER
8646619.3463076710,57,1,71.0,442,STANDARD CONVERTED CUSTOMER
77327261.9614153178,27,1,70.0,222,STANDARD CONVERTED CUSTOMER
1367614.4912810709,65,1,70.0,422,STANDARD CONVERTED CUSTOMER
11251067.8076493504,66,1,66.0,423,STANDARD CONVERTED CUSTOMER
62926115.2506930242,67,1,66.0,433,STANDARD CONVERTED CUSTOMER
67692146.5227615799,67,1,65.0,453,STANDARD CONVERTED CUSTOMER
54054788.5524342358,23,1,63.0,233,AT RISK - NEED RETENTION
72883375.0508388309,7,1,56.0,153,AT RISK - NEED RETENTION
27930167.3476656250,76,1,53.0,553,STANDARD CONVERTED CUSTOMER
18352719.3439042150,53,1,48.0,323,STANDARD CONVERTED CUSTOMER
18340222.5020006403,46,1,47.0,233,AT RISK - NEED RETENTION
20066086.9470097903,60,1,46.0,433,STANDARD CONVERTED CUSTOMER
6924220.6153390244,45,1,44.0,233,AT RISK - NEED RETENTION
40073340.7794376474,68,1,41.0,413,STANDARD CONVERTED CUSTOMER
5711591.4799331450,63,1,40.0,454,CHAMPIONS / ELITE
2794254.3713155121,56,1,38.0,334,STANDARD CONVERTED CUSTOMER
3637854995.9255566540,44,1,38.0,234,AT RISK - NEED RETENTION
2408620.3153034500,51,1,37.0,334,STANDARD CONVERTED CUSTOMER
4327707.3138884195,62,1,37.0,414,STANDARD CONVERTED CUSTOMER
4202156.8314255445,74,1,32.0,514,STANDARD CONVERTED CUSTOMER
7483147.7826019574,58,1,32.0,454,CHAMPIONS / ELITE
1836968.7888260850,45,1,28.0,254,AT RISK - NEED RETENTION
6936674.0598239525,46,1,25.0,224,STANDARD CONVERTED CUSTOMER
2170538.8100092808,51,1,24.0,344,STANDARD CONVERTED CUSTOMER
25040095.0670087088,29,1,21.0,224,STANDARD CONVERTED CUSTOMER
55182047.5260548965,53,1,21.0,324,STANDARD CONVERTED CUSTOMER
5823061.9157756741,81,1,17.0,525,STANDARD CONVERTED CUSTOMER
8198859.3778829440,84,1,15.0,525,STANDARD CONVERTED CUSTOMER
78492870.6468912978,58,1,15.0,425,STANDARD CONVERTED CUSTOMER
70070374.0319399848,65,1,14.0,425,STANDARD CONVERTED CUSTOMER
60912152.9190191451,62,1,14.0,435,STANDARD CONVERTED CUSTOMER
42899000.7454943172,66,1,13.0,445,CHAMPIONS / ELITE
37052831.8526706612,49,1,12.0,345,STANDARD CONVERTED CUSTOMER
73251245.3210161348,50,1,10.0,345,STANDARD CONVERTED CUSTOMER
1270280.9040724429,85,1,10.0,555,CHAMPIONS / ELITE
4186566475.6049578820,41,1,6.0,215,STANDARD CONVERTED CUSTOMER
56840968.3563409774,62,1,0.0,435,STANDARD CONVERTED CUSTOMER
7385163302.4274482131,16,1,0.0,135,AT RISK - NEED RETENTION
4389831.8508135471,3,1,0.0,135,AT RISK - NEED RETENTION
2956449.1484352954,2,1,0.0,115,HIBERNATING / LOST
59150872.6355994877,51,3,365.0,311,STANDARD CONVERTED CUSTOMER
73427198.7537900210,42,1,314.0,221,STANDARD CONVERTED CUSTOMER
3435332.1615492469,70,1,230.0,521,STANDARD CONVERTED CUSTOMER
12916310.0404298738,49,1,227.0,331,STANDARD CONVERTED CUSTOMER
3211830.1153763654,62,1,174.0,431,STANDARD CONVERTED CUSTOMER
57985307.5936727130,23,2,130.0,211,STANDARD CONVERTED CUSTOMER
5788753.6504747065,69,1,96.0,452,STANDARD CONVERTED CUSTOMER
80099261.3426524420,57,3,71.0,312,STANDARD CONVERTED CUSTOMER
4970125.1163716142,54,2,60.0,313,STANDARD CONVERTED CUSTOMER
74635951.8097844533,47,2,59.0,213,STANDARD CONVERTED CUSTOMER
3830673.4752434108,31,1,55.0,223,STANDARD CONVERTED CUSTOMER
43332866.6587062300,53,1,55.0,343,STANDARD CONVERTED CUSTOMER
85958053.1882781212,14,1,48.0,133,AT RISK - NEED RETENTION
6086858.9440406777,55,2,47.0,313,STANDARD CONVERTED CUSTOMER
1641119.5758861487,11,1,44.0,153,AT RISK - NEED RETENTION
6990021.3233589029,9,1,39.0,154,AT RISK - NEED RETENTION
1872347.3287993263,65,1,37.0,444,CHAMPIONS / ELITE
49705018.4806836426,51,1,36.0,324,STANDARD CONVERTED CUSTOMER
13917611.4949733025,67,1,36.0,424,STANDARD CONVERTED CUSTOMER
5117578.4667811771,42,1,34.0,214,STANDARD CONVERTED CUSTOMER
26602266.2623964235,70,1,32.0,534,STANDARD CONVERTED CUSTOMER
27433238.8199790608,53,1,29.0,314,STANDARD CONVERTED CUSTOMER
25633552.7333010872,75,1,28.0,534,STANDARD CONVERTED CUSTOMER
4709275.8875557274,46,1,27.0,224,STANDARD CONVERTED CUSTOMER
32400150.9680193648,49,1,22.0,344,STANDARD CONVERTED CUSTOMER
18236864.0194729258,65,1,21.0,444,CHAMPIONS / ELITE
47728220.5500104652,65,1,19.0,415,STANDARD CONVERTED CUSTOMER
85164885.2090345688,10,1,16.0,145,AT RISK - NEED RETENTION
5107382543.8207680939,4,1,16.0,115,HIBERNATING / LOST
5257023.2131424569,28,1,15.0,235,AT RISK - NEED RETENTION
11258187.3799854087,89,1,13.0,535,STANDARD CONVERTED CUSTOMER
1602466.3255340626,51,1,10.0,345,STANDARD CONVERTED CUSTOMER
3414474.3739440974,40,1,318.0,211,STANDARD CONVERTED CUSTOMER
7193125.5982849186,63,1,226.0,431,STANDARD CONVERTED CUSTOMER
4958713.6586294189,68,1,188.0,421,STANDARD CONVERTED CUSTOMER
84389355.3658704825,11,2,135.0,111,HIBERNATING / LOST
34302730.6446909649,53,1,128.0,311,STANDARD CONVERTED CUSTOMER
55800996.4365989462,73,1,124.0,511,STANDARD CONVERTED CUSTOMER
77713003.6357610057,48,1,105.0,352,STANDARD CONVERTED CUSTOMER
69531375.3245954092,78,1,97.0,542,STANDARD CONVERTED CUSTOMER
16376869.9874342879,18,1,88.0,142,AT RISK - NEED RETENTION
8625447.1591683262,59,1,86.0,442,STANDARD CONVERTED CUSTOMER
54818265.6577214045,43,2,83.0,212,STANDARD CONVERTED CUSTOMER
4284305324.1896487358,68,1,80.0,452,STANDARD CONVERTED CUSTOMER
50569879.3752778091,81,1,71.0,542,STANDARD CONVERTED CUSTOMER
31229170.2945226603,50,1,70.0,352,STANDARD CONVERTED CUSTOMER
5818334.2988219400,19,1,70.0,112,HIBERNATING / LOST
24070954.9186532223,47,2,64.0,213,STANDARD CONVERTED CUSTOMER
70825378.7231985352,25,1,63.0,223,STANDARD CONVERTED CUSTOMER
26530628.3602362036,57,1,61.0,433,STANDARD CONVERTED CUSTOMER
8466512.3165163195,61,1,60.0,433,STANDARD CONVERTED CUSTOMER
4093390.4018374057,72,1,60.0,543,STANDARD CONVERTED CUSTOMER
2232198.6371873310,55,1,58.0,333,STANDARD CONVERTED CUSTOMER
6291077.4211780324,44,1,57.0,233,AT RISK - NEED RETENTION
2400077.1013225386,67,1,53.0,433,STANDARD CONVERTED CUSTOMER
85426868.9776141044,62,1,51.0,453,STANDARD CONVERTED CUSTOMER
1623303.0112065155,53,1,50.0,353,STANDARD CONVERTED CUSTOMER
2387737.8440654529,25,2,48.0,213,STANDARD CONVERTED CUSTOMER
1874742.4444474598,79,1,44.0,523,STANDARD CONVERTED CUSTOMER
8652924.8665305102,49,1,41.0,333,STANDARD CONVERTED CUSTOMER
23842696.8053963370,51,1,39.0,354,STANDARD CONVERTED CUSTOMER
94023659.9782845125,11,1,32.0,144,AT RISK - NEED RETENTION
4681297.3857867397,9,1,32.0,154,AT RISK - NEED RETENTION
6081323.0622316805,20,1,13.0,145,AT RISK - NEED RETENTION
80277576.8732584188,82,1,12.0,545,CHAMPIONS / ELITE
31371338.9975214909,61,1,11.0,435,STANDARD CONVERTED CUSTOMER
22569812.5704867046,50,1,11.0,325,STANDARD CONVERTED CUSTOMER
8182020.1465119607,52,1,10.0,345,STANDARD CONVERTED CUSTOMER
68848831.9499415626,3,1,4.0,155,AT RISK - NEED RETENTION
7905031.0128114009,4,1,0.0,125,HIBERNATING / LOST
11495471.0749512812,55,2,465.0,311,STANDARD CONVERTED CUSTOMER
3327202.0943712796,62,3,378.0,411,STANDARD CONVERTED CUSTOMER
48981361.3028514075,82,1,299.0,511,STANDARD CONVERTED CUSTOMER
83739349.8729103328,64,2,259.0,411,STANDARD CONVERTED CUSTOMER
41904644.7032979505,68,1,246.0,431,STANDARD CONVERTED CUSTOMER
1486195554.5255114980,45,3,198.0,211,STANDARD CONVERTED CUSTOMER
54134313.7729355877,57,1,194.0,351,STANDARD CONVERTED CUSTOMER
72114424.5827774039,55,2,191.0,311,STANDARD CONVERTED CUSTOMER
20875971.1554451473,67,1,141.0,411,STANDARD CONVERTED CUSTOMER
31220521.2000170274,56,1,134.0,321,STANDARD CONVERTED CUSTOMER
3277099.1544751335,61,1,122.0,451,STANDARD CONVERTED CUSTOMER
4181862.5710073931,26,3,102.0,212,STANDARD CONVERTED CUSTOMER
89517168.1965913087,68,2,95.0,412,STANDARD CONVERTED CUSTOMER
14852669.9791388097,58,1,82.0,432,STANDARD CONVERTED CUSTOMER
6147283.5287339204,12,1,72.0,112,HIBERNATING / LOST
91081437.4176468529,81,1,72.0,512,STANDARD CONVERTED CUSTOMER
31940764.0532258933,83,1,64.0,533,STANDARD CONVERTED CUSTOMER
5407612.3141758192,73,1,64.0,523,STANDARD CONVERTED CUSTOMER
80057143.0865341279,50,1,62.0,353,STANDARD CONVERTED CUSTOMER
2221352.0772999791,16,2,61.0,113,HIBERNATING / LOST
3252255.8114865053,47,1,59.0,353,STANDARD CONVERTED CUSTOMER
3534695.1368743879,62,1,58.0,453,STANDARD CONVERTED CUSTOMER
4939164.6753897903,58,1,55.0,423,STANDARD CONVERTED CUSTOMER
21724072.4309728715,86,1,55.0,543,STANDARD CONVERTED CUSTOMER
8611828.2907648280,79,1,55.0,543,STANDARD CONVERTED CUSTOMER
8432100.8786702190,54,1,50.0,353,STANDARD CONVERTED CUSTOMER
52461093.3056333183,26,1,46.0,253,AT RISK - NEED RETENTION
30278968.0133142697,51,1,46.0,353,STANDARD CONVERTED CUSTOMER
23687755.9277542049,70,1,44.0,523,STANDARD CONVERTED CUSTOMER
50211779.9982683242,35,1,44.0,213,STANDARD CONVERTED CUSTOMER
7639149.4871168002,51,1,42.0,323,STANDARD CONVERTED CUSTOMER
70008639.1042474260,39,1,42.0,253,AT RISK - NEED RETENTION
8321530.6782220255,39,1,42.0,243,AT RISK - NEED RETENTION
77715782.6700264816,58,1,41.0,433,STANDARD CONVERTED CUSTOMER
12370832.6369217133,76,1,30.0,544,CHAMPIONS / ELITE
87631466.4751678619,45,1,30.0,224,STANDARD CONVERTED CUSTOMER
3891526.7366315097,74,1,26.0,514,STANDARD CONVERTED CUSTOMER
33967208.3195174744,72,1,24.0,534,STANDARD CONVERTED CUSTOMER
7630384.3246315291,32,1,21.0,224,STANDARD CONVERTED CUSTOMER
7039765.5959855371,81,1,20.0,535,STANDARD CONVERTED CUSTOMER
19228473.0788389972,37,1,17.0,225,STANDARD CONVERTED CUSTOMER
3925352.7354106331,75,1,16.0,535,STANDARD CONVERTED CUSTOMER
30970636.0210409460,73,1,14.0,525,STANDARD CONVERTED CUSTOMER
6057124.3899926429,59,1,14.0,435,STANDARD CONVERTED CUSTOMER
50884028.1034896087,5,1,12.0,125,HIBERNATING / LOST
2465265.7243532891,0,1,0.0,135,AT RISK - NEED RETENTION
3938933.9449134391,64,1,522.0,431,STANDARD CONVERTED CUSTOMER
5558273.2492198100,75,1,305.0,531,STANDARD CONVERTED CUSTOMER
3949544.2182643123,25,3,180.0,211,STANDARD CONVERTED CUSTOMER
77461948.4804221368,72,1,152.0,521,STANDARD CONVERTED CUSTOMER
20672792.1203830043,57,1,145.0,341,STANDARD CONVERTED CUSTOMER
59649348.4836960943,65,1,135.0,441,STANDARD CONVERTED CUSTOMER
8435794.6872177111,53,2,127.0,311,STANDARD CONVERTED CUSTOMER
52073744.5585474753,43,1,111.0,242,AT RISK - NEED RETENTION
6853761656.0131222850,16,1,99.0,122,HIBERNATING / LOST
18766586.3704506512,72,1,98.0,522,STANDARD CONVERTED CUSTOMER
2220756.1679620005,84,1,93.0,512,STANDARD CONVERTED CUSTOMER
7522467.8202531856,9,1,86.0,112,HIBERNATING / LOST
85716296.2746032609,6,1,84.0,122,HIBERNATING / LOST
